sorting_criteria,post_ID,commentor_username,comment_text,comment_time
following,27239735,Ajoyuiux,Excellent work,1 day
following,27239735,harunbd99,Creative work,1 day
following,27239735,mduzzalh2222,Super Work,1 day
following,27239735,attabur32,Impressive design ♥️,1 day
following,27239735,uxyeasin,So perfect work,1 day
following,27239735,rasel-uzaman,unique design,1 day
following,27239735,uimasum77,Good work,1 day
following,27239735,ashiksarkar0766,Great work,1 day
following,27239735,sudarshanroy009,Unique work,1 day
following,27239735,rasel59,Amazing work,1 day
following,27239735,uiximranhossen,Excellent work,1 day
following,27239735,tapu-adhikary,great work,1 day
following,27239735,shrabon94,Excellent Work,1 day
following,27239735,uiahsanhabib,Superb creativity.,1 day
following,27239735,mdemon84,Creative one,1 day
following,27239735,uitohofa,Amazing work.,1 day
following,27239735,Shourav1234,great work,1 day
following,27239735,ruhulkabir523,Awesome work,1 day
following,27239735,uihasan2828,Amazing work. Great,1 day
following,27239735,Imran99uix,"Clean, modern, and very well executed",1 day
following,27239735,asif469632,Awesome work,1 day
following,27239735,ahasanurislam,This is such a awesome work,1 day
following,27240221,xinyanart,@Nazmul Hasan | Product Packaging Designer thank you so much,1 day
following,27240221,xinyanart,@Pixelean - Ui/Ux Design Agency thank you so much,1 day
following,27240221,deftads,"Such a clean project, Presentation is on point!",1 day
following,27240221,pixelean,"Simple, clean, and highly functional design",1 day
following,27237019,daudhasan,Very professional branding — clear message and great design choices.,about 21 hours
following,27237019,kriptystudio,Outstanding creativity!,1 day
following,27237019,Rony,Good job!,1 day
following,27237019,dribbblesohel01,Awesome,1 day
following,27237019,bensimmonsu1core,nice design,1 day
following,27237019,raifahstudios,Brilliant work,1 day
following,27237019,uihabib305,nice design,1 day
following,27237019,uiraihan,Very polished design with excellent spacing and typography choices,1 day
following,27237019,sktahsinahmed,Creative Design,1 day
following,27237019,nazmulhuda09,Awesome Work,1 day
following,27237019,uimasum77,Nicely done,1 day
following,27237019,orionix,Super sleek design.,1 day
following,27237019,BILLAHSB0505,Amazing creativity!,1 day
following,27237019,afzalhossain24,Amazing work! 🔥,1 day
following,27237019,uirahamat098,Good work 👌👌👌,1 day
following,27237019,bayejidhawlader,Simple concept with a solid finish.,1 day
following,27237019,shasankocreations,Awesome work,1 day
following,27237019,arctonfrost,nice design !!!,1 day
following,27237019,rahidulmin007,Strong clarity across all elements.,1 day
following,27237019,Rifatony,fantastic work!,1 day
following,27237019,OrbixstudioLLC,Outstanding work,1 day
following,27237019,UIX-Maruf,Nice design!,1 day
following,27237019,fahmidatani,creative,1 day
following,27237019,alim-designs,Super Creative Work,1 day
following,27237019,fahmidatani,clean and minimal,1 day
following,27237019,Ajoyuiux,Really impressive,1 day
following,27237019,ProlanceIT,Pixel perfect concept for agriculture...,1 day
following,27237019,SARKAR07,Creative work,1 day
following,27237019,attabur3262,Nice,1 day
following,27237019,Bappauiux,So intuitive!,1 day
following,27237019,Huvpalto,Awesome logo,1 day
following,27237019,sudarshanroy009,Nice branding,1 day
following,27237019,pixelean,Clean product design with clear usability,1 day
following,27237019,BDuzzal123-,Amazing,1 day
following,27237019,asib4696,Strong graphic quality .,1 day
following,27237019,logosajol,Creative Work,1 day
following,27237019,wavespaceagency,Lovely work,1 day
following,27237019,luminar-workshop,Impressive layout and clean design!,1 day
following,27237019,Margaret_Jones,Good job!,1 day
following,27237019,awe_mobileapp,Fantastic design,1 day
following,27237019,Linda_Bridges,Super fresh,1 day
following,27237019,iman0000,Fantastic design,1 day
following,27237019,ashfuqhridoy,Very clean and modern project!,1 day
following,27237019,imranbhuiyan,Fantastic,1 day
following,27237019,imranuix2,Fantastic design,1 day
following,27237019,StasyaSavchuk,Beautifully made,1 day
following,27237019,Andy_Fox,Strong graphic quality .,1 day
following,27237019,Felipe_Bryant,Great effort!,1 day
following,27237019,Octopus_ds,Looks Great:),1 day
following,27237019,uiyuki00,Amazing,1 day
following,27237019,esa-moni,Amazing,1 day
following,27237019,nexuxmobile,Good Work,1 day
following,27237019,nexuxproduct,Perfect work!,1 day
following,27237019,uiuximran9,Wow! Amazing!!,1 day
following,27232406,dgprostudio,Awesome!,1 day
following,27232406,Rony,"cool work!
love the attention to the details.",1 day
following,27232406,seraphinbrice,Amazing landing page! I love the squares' gradient patterns; it's very beautiful work! 🚀,1 day
following,27232406,pictodesignstudio,Awesome work🔥👏👏,1 day
following,27239462,abdullahmasud0013,WOW!,about 19 hours
following,27239462,MadbrainsUIUXStudio,Strong UX thinking here great to see such clarity.,about 20 hours
following,27239462,AlexDanielsU1CORE,Awesome work,1 day
following,27239462,nazmulhuda09,Creative Work,1 day
following,27239462,diponkarkabiraj,Absolutely amazing,1 day
following,27239462,afzalhossain24,Amazing work! 🔥,1 day
following,27239462,bayejidhawlader,The design looks awesome. Great project!,1 day
following,27239462,UIX-Maruf,Creative animation,1 day
following,27239462,Imran99uix,Hierarchy is spot on — scanning is quick and natural.,1 day
following,27239462,asib4696,Strong reduction across the interface,1 day
following,27239462,shahed45bd,Awesome work,1 day
following,27239462,Ajoyuiux,Well-balanced layout,1 day
following,27239462,attabur3262,Supper,1 day
following,27239462,uxshahid,Nice work,1 day
following,27239462,uihabib305,so good work,1 day
following,27239462,sleekostudio,"Really like how the system turns a huge volume of tickets into something calm and actionable—great balance of clarity, hierarchy, and personality in the UI.",2 days
following,27239462,nexuxmobile,Wow! Amazing!!,2 days
following,27239462,nexuxproduct,Outstanding work!,2 days
following,27239462,uiuximran9,Perfect work!,2 days
following,27239462,shasankocreations,Excellent Work,2 days
following,27239462,SARKAR07,Looks great,2 days
following,27239462,uixhabib,Outstanding work!,2 days
following,27239462,BDuzzal123-,Clean Design,2 days
following,27239462,alina-kalashnykova,Very nice and creative!,2 days
following,27239462,juice-lab,Strong reduction across the interface.,2 days
following,27239462,pialbiswas46,Great design),2 days
following,27239462,biswas46,Superb,2 days
following,27239462,AlexStone5,Good works you have,2 days
following,27239462,Octopus_ds,Perfect work!,2 days
following,27239462,sbkazi,Marvelous designs!,2 days
following,27239462,robdoode,Looking so perfect!,2 days
following,27239462,luminar-workshop,Great looking design,2 days
following,27239462,uimurad15,Superb!,2 days
following,27239462,Andy_Fox,Marvelous designs!,2 days
following,27239462,Chris__ling,Wow! Amazing!!,2 days
following,27239462,Margaret_Jones,"Wonderful, great work!",2 days
following,27239462,consulxx,Great design),2 days
following,27239462,aftabulsamudro,You've done a great job with this shot. Top!,2 days
following,27239462,blockaistudio,Easy to navigate,2 days
following,27237978,emoteagency,@The Mad Brains Love seeing this energy here — thank you so much! 🙌,about 11 hours
following,27237978,MadbrainsUIUXStudio,The execution reflects a solid understanding of product design.,about 19 hours
following,27237978,emoteagency,@Masud Rana Palash 🔥 Love seeing this energy here — thank you so much! 🙌,about 20 hours
following,27237978,palash997739,Outstanding work,1 day
following,27237978,emoteagency,@Shahid Miah UI UX Designer @uxui.raha @IMRAN KHAN✨ @Sheikh Raihan @Bishwajit Ghosh 🚀 Thanks for the kind words — they don’t go unnoticed 🙏,1 day
following,27237978,uixbishwajit,Amazing work,1 day
following,27237978,Raihan990,the animations is rally attractive,1 day
following,27237978,Imran99uix,"Clean, modern, and very well executed",1 day
following,27237978,uxuirahanuma,So neat 🙌,1 day
following,27237978,uxshahid,Smooth work,1 day
following,27237978,helen_jhones_design,Great work!,1 day
following,27237978,mostafizurUx24,Outstanding work,1 day
following,27237978,emoteagency,@Mr. Rahidul @Jahid hasan 🔥 @Yeasin Arafat @Fahim Khan This made our day — thank you! 😊,1 day
following,27237978,Fahimkhandesign,Excellent Work,1 day
following,27237978,yeasinarafat33,Wow great design,2 days
following,27237978,jahid7755,Absolutely amazing,2 days
following,27237978,rahidulmin007,Nice design,2 days
following,27237978,sistec,Great work!,2 days
following,27237978,uimamun615,Creative work,2 days
following,27237978,sleekostudio,"Love how the AI layer is woven into the flows—it feels genuinely assistive, not just decorative.",2 days
following,27237978,uibulbul,"Wow, impressive work presentation, I really like the work!",2 days
following,27237978,shasankocreations,Excellent Work,2 days
following,27237978,SARKAR07,Outstanding work,2 days
following,27237978,krugli,Nice,2 days
following,27237978,cootbha,Great balance between simplicity and function.,2 days
following,27237978,greatvect,Superb work,2 days
following,27237978,juice-lab,Great balance between simplicity and function.,2 days
following,27237978,ozmoweb,Not bad,2 days
following,27237978,Afterglow-studio,Nice,2 days
following,27237978,perevoz,Nice work,2 days
following,27237978,sahinmia,Visually appealing work,2 days
following,27237978,pixelean,Nice work with clean and modern touch,2 days
following,27237978,uiuximran9,Good Work,2 days
following,27237978,BDuzzal123-,Awesome,2 days
following,27239259,khalidbinrubel360,great work,1 day
following,27239259,Nazmul44,Creative work,2 days
following,27239259,UIX-Maruf,Nice logo,2 days
following,27223351,landingpagelabs,Amazing design!,about 12 hours
following,27223351,ajin-ajin,Nice,about 17 hours
following,27223351,ashiksen2225,Amazing design,1 day
following,27223351,sarup-halder,Nice Work,1 day
following,27223351,mehediuiux2024,Super work,1 day
following,27223351,kriptystudio,Wow nice project!,1 day
following,27223351,turzo76,Cool work,1 day
following,27223351,uirahamat098,Good work 👌👌👌,1 day
following,27223351,uiraihan,Very polished design with excellent spacing and typography choices,1 day
following,27223351,ScreensLab,Absolutely amazing,1 day
following,27223351,uixmasum,Great Work,1 day
following,27223351,uiux997739,Outstanding work,1 day
following,27223351,attabur32,Nice,1 day
following,27223351,shrabon94,Excellent Work,1 day
following,27223351,uitohofa,Absolutely amazing,1 day
following,27223351,Studio407,"Great design! The color tones blend beautifully together, making your presentation easy to grasp ❤",1 day
following,27223351,beehaya,Great Website Design,2 days
following,27223351,shawon2356,Absolutely amazing,2 days
following,27223351,uimaruf,Excellent work!!!!!!!!!!,2 days
following,27223351,itsorbiq-studio,Nice work,2 days
following,27223351,sknahidhasan0011,Impressive design,2 days
following,27223351,alina-kalashnykova,"Wow, looks very attractive and clean! Love the details",2 days
following,27223351,RAJON27,The UI is visually appealing while keeping everything clean and easy to use. Good job!,2 days
following,27223351,SheikhShihab,Super One,2 days
following,27223351,mamunahamed9940,Super Design,2 days
following,27223351,habibkhan2024,Super clean work. Love the visual balance,2 days
following,27223351,Shojib006,Super work,2 days
following,27223351,hossen90,This looks amazing. The typography choices and alignment make the whole interface clean and readable.,2 days
following,27223351,ashiksarkar0766,Best UI,2 days
following,27223351,easinarafat4362,"Clean, modern, and very well executed",2 days
following,27223351,Bonnakhan,Amazing Work,2 days
following,27223351,mostafijur100,Incredible creativity and strong concept!,2 days
following,27223351,Rukous,amazing design,2 days
following,27223351,sheikhtamim106,Professional work!,2 days
following,27223351,mahmudbba,Beautiful Work!,2 days
following,27223351,imran990599,"Clean, modern, and very well executed",2 days
following,27223351,uiximranhossen,Professional work!,2 days
following,27223351,uishafayet,Creative work,2 days
following,27223351,uixrouf2202,The design looks awesome. Great project!,2 days
following,27223351,designishkul,Awesome work,2 days
following,27223351,sruxlab,Smart UX!,2 days
following,27223351,Rabbir07,Nice one,2 days
following,27223351,uihasan1210,Absolutely amazing design,2 days
following,27223351,ashik1172,Creative design,2 days
following,27223351,uxhabib8,Wonderful work,2 days
following,27223351,uiux2024,Love the creativity here. The use of color and layout gives a very fresh and professional vibe.,2 days
following,27223351,aminurtahmid,"Awesome, looks super clean!",2 days
following,27223351,uibulbul,Excellent work,2 days
following,27223351,shibyghosh45,Excellent work,2 days
following,27223351,uimasum77,Amazing work,2 days
following,27223351,uitariq,"Unique idea, beautifully executed!",2 days
following,27223351,tamal-adhikary,Very nice and clean!,2 days
following,27223351,skabuhena,Fantastic,2 days
following,27223351,uimihirghosh,Nice work!,2 days
